title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
Texas Chainsaw 3D,2013-01-03,10000000,47340586,1394,5.5,92,76617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Jackass Presents: Bad Grandpa,2013-10-22,15000000,151831537,1384,6.105,92,208134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21 & Over,2013-03-01,13000000,48065672,1379,5.8,93,107811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curse of Chucky,2013-10-08,5000000,3800000,1333,5.869,97,167032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Delivery Man,2013-10-10,26000000,51164106,1311,6.238,105,146239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August: Osage County,2013-12-26,25000000,74188937,1308,6.856,121,152737,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Frances Ha,2013-05-17,0,4069826,1293,7.403,86,121986,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Broken City,2013-01-18,56000000,34737199,1288,5.9,109,98357,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Dead Man Down,2013-03-08,0,18074539,1282,6.138,118,102362,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Frozen Ground,2013-07-11,27220000,5496951,1278,6.275,105,199373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Incredible Burt Wonderstone,2013-03-14,30000000,27437881,1261,5.606,100,124459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Your Darlings,2013-09-19,1030064,0,1226,7.099,104,157370,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"Batman: The Dark Knight Returns, Part 2",2013-01-03,3500000,0,1222,7.977,78,142061,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Green Inferno,2013-09-08,5000000,12666449,1191,5.665,100,171424,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Europa Report,2013-06-27,125687,0,1187,6.26,90,174772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Grudge Match,2013-12-25,40000000,44907260,1131,6.072,113,64807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Short Term 12,2013-08-23,1000000,2300000,1127,7.8,96,169813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fruitvale Station,2013-07-26,900000,17549645,1114,7.361,82,157354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Runner Runner,2013-09-24,30000000,62616646,1113,5.636,91,146238,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Odd Thomas,2013-01-29,27000000,0,1106,6.919,100,179826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
