title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
Mountain Men: The Ghosts of K2,2001-05-31,0,0,1,7.0,50,784274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Making of Requiem for a Dream,2001-05-22,0,0,1,6.0,35,782414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
For Love and for Life: The 1987 March on Washington for Lesbian and Gay Rights,2001-02-25,0,0,1,1.0,60,773476,,,,,,,,,,,,,,,,,,,
How Harry Met Sally…,2001-01-09,0,0,1,10.0,33,753782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Making of 'A Charlie Brown Christmas',2001-12-06,0,0,1,6.0,30,746008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Far from China,2001-11-18,0,0,1,2.0,89,744602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQ - The Twenty Anniversary Show,2001-12-15,0,0,1,7.0,0,743560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lifetime Guarantee: Phranc's Adventure in Plastic,2001-11-24,0,0,1,1.0,58,735927,,,,,,,,,,,,,,,,,,,
Imagining 'Total Recall',2001-01-01,0,0,1,6.0,30,735363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bombies,2001-12-01,0,0,1,10.0,57,728568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Asa,2001-03-07,0,0,1,6.0,6,728160,,,,,,,,,,,,,,,,,,,
Omega Shell,2001-01-01,0,0,1,5.0,16,724484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
My First Female Lover,2001-01-01,0,0,1,1.0,24,723940,,,,,,,,,,,,,,,,,,,
The Same,2001-06-01,0,0,1,10.0,13,723829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack the Dog,2001-01-22,0,0,1,2.0,85,720598,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Te besaré mañana,2001-10-11,0,0,1,2.0,77,720315,,,,,,,,,,,,,,,,,,,
The Lost Elephants of Timbuktu,2001-10-07,0,0,1,7.0,60,713885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daku Bhairav Singh,2001-08-06,0,0,1,4.0,128,712840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SS Andrea Doria: Journey of Adventure,2001-01-01,0,0,1,1.5,55,708361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso,2001-01-13,0,0,1,4.0,1,703284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sunday Morning,2001-06-22,0,0,1,2.0,15,699021,,,,,,,,,,,,,,,,,,,
My Life as a Troll,2001-07-21,0,0,1,1.0,88,698751,,,,,,,,,,,,,,,,,,,
Music Magic: The Sherman Brothers - The Sword in the Stone,2001-03-20,0,0,1,7.0,8,695935,,,,,,,,,,,,,,,,,,,
Passion & Prejudice,2001-07-22,0,0,1,10.0,120,695571,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Pig,2001-05-01,0,0,1,4.0,88,693641,,,,,,,,,,,,,,,,,,,
Out There,2001-02-06,0,0,1,2.0,8,692381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The PriceMaster,2001-02-10,0,0,1,8.0,32,680565,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Pitch,2001-02-25,0,0,1,5.0,3,679816,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Silent Beats,2001-01-01,400,0,1,5.0,6,669980,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Making of 'Bamboozled',2001-04-17,0,0,1,1.0,53,665593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banooye Kuchak,2001-02-27,0,0,1,6.0,103,665562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3-2-1 Penguins!: The Amazing Carnival of Complaining,2001-01-01,0,0,1,10.0,30,658845,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nyarlathotep,2001-08-18,0,0,1,6.0,14,655560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clay Pride: Being Clay in America,2001-05-01,0,0,1,7.0,4,654462,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Queer Things I Hate About You,2001-01-01,0,0,1,1.0,5,654421,,,,,,,,,,,,,,,,,,,
Cockfight,2001-03-01,0,0,1,2.0,0,651317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le Château de Turing,2001-01-01,0,0,1,8.0,17,650909,,,,,,,,,,,,,,,,,,,
The Rage Within,2001-01-02,0,0,1,10.0,98,649254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thumb Candy: The History of Computer Games,2001-03-31,0,0,1,7.0,49,643401,,,,,,,,,,,,,,,,,,,
The Real Hughie Green,2001-08-07,0,0,1,7.0,50,642105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Donor,2001-04-13,0,0,1,2.0,95,640601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Education of a Vampire,2001-01-01,0,0,1,2.0,0,639086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marital Rape,2001-10-10,0,0,1,2.0,110,635038,,,,,,,,,,,,,,,,,,,
Lovesong 2,2001-01-01,0,0,1,2.0,3,630793,,,,,,,,,,,,,,,,,,,
WebCam Boys,2001-05-25,0,0,1,2.0,57,622424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Loser's Club,2001-11-15,0,0,1,6.0,86,610593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Fucks East,2001-06-10,0,0,1,1.0,60,608671,,,,,,,,,,,,,,,,,,,
Shades of Gray,2001-06-16,0,0,1,1.0,73,606905,,,,,,,,,,,,,,,,,,,
The 'Manhunter' Look: A Conversation with Dante Spinotti,2001-01-01,0,0,1,5.0,10,606475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Gerard Majella: A Saint for Our Times,2001-10-21,0,0,1,6.0,58,604688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Assassination: Colonial Style – Patrice Lumumba, an African Tragedy",2001-09-01,0,0,1,8.0,52,604616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Wind & Fire - Live,2001-01-01,0,0,1,8.0,0,598129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aftermath: The Remnants of War,2001-08-11,0,0,1,8.0,74,592740,,,,,,,,,,,,,,,,,,,
"Vegas, City of Dreams",2001-04-01,0,0,1,2.0,93,591986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Wilde Girls,2001-11-04,0,0,1,3.0,95,591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Family Outing,2001-02-20,0,0,1,1.0,5,589870,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Speechless...,2001-12-12,0,0,1,2.0,20,586065,,,,,,,,,,,,,,,,,,,
Macbeth: the Comedy,2001-09-24,0,0,1,1.0,91,581083,,,,,,,,,,,,,,,,,,,
All You Need,2001-03-04,0,0,1,2.0,105,579498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Childhood,2001-08-02,0,0,1,8.0,85,578463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magic Rock,2001-07-18,0,0,1,4.0,94,577954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hi-Fi,2001-01-01,0,0,1,9.5,6,577569,,,,,,,,,,,,,,,,,,,
One Last Thing,2001-01-01,0,0,1,3.0,5,577557,,,,,,,,,,,,,,,,,,,
Vivaldi Orlando Furioso,2001-05-22,0,0,1,7.0,144,576095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wrestling Women USA!,2001-12-18,0,0,1,1.0,142,572837,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coffee Date,2001-06-02,0,0,1,1.0,17,570104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1000 Marys,2001-01-05,0,0,1,6.0,3,569685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Ladies Sing The Blues,2001-10-31,0,0,1,9.0,60,568329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Date with a Vampire,2001-01-01,0,0,1,2.0,59,567451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodnight Moon,2001-01-01,0,0,1,10.0,0,563563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hero of City,2001-06-14,0,0,1,7.0,83,562207,,,,,,,,,,,,,,,,,,,
Spring Break Lawyer,2001-03-23,0,0,1,6.0,82,558405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25 Years of Punk,2001-04-19,0,0,1,10.0,43,556834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Reparation,2001-10-12,0,0,1,6.0,15,550297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Short Life of Anne Frank,2001-11-01,0,0,1,10.0,28,549832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bibleman: Lead Us Not Into Temptation,2001-02-01,0,0,1,10.0,38,542234,,,,,,,,,,,,,,,,,,,
John Frusciante Plays and Sings,2001-02-13,0,0,1,8.0,42,540981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(R)evolution,2001-01-01,0,0,1,8.5,9,529930,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Love Games,2001-01-01,0,0,1,1.0,90,527893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Topaz: An Appreciation by Film Critic/Historian Leonard Maltin,2001-03-06,0,0,1,6.2,29,522573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tornando a Casa (Sailing Home),2001-04-11,0,0,1,5.0,88,521658,,,,,,,,,,,,,,,,,,,
Fade to Black,2001-03-31,300,0,1,4.0,79,521393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Jazz Channel Presents Freddie Jackson,2001-12-04,0,0,1,7.0,65,516234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
So Faraway and Blue,2001-08-28,0,0,1,8.0,77,514223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Contender: Mastering the Method,2001-10-23,0,0,1,7.0,25,513838,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Carter: Aaron's Party... Live in Concert!,2001-03-31,0,0,1,10.0,60,512864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YA PRIVATE SKY,2001-03-12,0,0,1,4.0,3,511510,,,,,,,,,,,,,,,,,,,
Full Frontal,2001-02-16,0,0,1,2.0,88,505651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fashion Victim: The Killing of Gianni Versace,2001-11-20,0,0,1,6.0,77,505650,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuesday,2001-09-04,0,0,1,5.5,13,504420,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York: The City and the World,2001-10-01,0,0,1,10.0,137,503013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York: The City of Tomorrow,2001-09-30,0,0,1,10.0,0,503003,,,,,,,,,,,,,,,,,,,
Journey Intersex,2001-10-21,0,0,1,1.0,23,498339,,,,,,,,,,,,,,,,,,,
Darpan Chhaya,2001-09-01,0,0,1,10.0,138,496057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Porn Fiction,2001-12-18,500,0,1,4.0,15,492544,,,,,,,,,,,,,,,,,,,
Daddy's Girl,2001-09-13,0,0,1,3.0,9,485715,,,,,,,,,,,,,,,,,,,
Outlaw,2001-01-01,0,0,1,3.0,97,482123,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Final Payback,2001-04-24,0,0,1,5.0,0,478992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
With the Filmmaker: Wes Anderson,2001-12-17,0,0,1,5.0,27,476202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Wicked,2001-07-15,0,0,1,3.0,6,473963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Do or Die,2001-04-22,0,0,1,10.0,174,473792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Burning Boy,2001-02-20,0,0,1,1.0,11,470866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Choosing Matthias,2001-04-23,2500000,0,1,5.0,90,470099,,,,,,,,,,,,,,,,,,,
LEGO Jack Stone,2001-01-01,0,0,1,1.0,21,462929,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myth of Father,2001-07-19,0,0,1,1.0,52,461832,,,,,,,,,,,,,,,,,,,
Best Of Havoc #1,2001-06-01,0,0,1,8.0,60,461539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Crooked Mile,2001-01-01,0,0,1,7.0,120,460657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Injustice,2001-04-05,0,0,1,7.0,98,459754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pearl Harbor II: Pearlmageddon,2001-12-04,0,0,1,10.0,10,459529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Magic Behind the Cape,2001-01-01,0,0,1,7.0,24,458687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Dreams,2001-02-08,0,0,1,6.0,23,458609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Warden,2001-01-12,0,0,1,7.0,0,455740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Like Mother Like Son: The Strange Story of Sante and Kenny Kimes,2001-05-20,0,0,1,6.0,90,449074,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Shifting Units,2001-10-25,0,0,1,7.0,8,448745,,,,,,,,,,,,,,,,,,,
Hollywood's Hidden Lives,2001-08-23,0,0,1,1.0,105,448283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lip Service,2001-07-24,0,0,1,1.0,95,447371,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forbidden Highway,2001-01-01,0,0,1,1.0,104,446017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transworld - Sight Unseen,2001-06-01,0,0,1,7.0,36,441437,,,,,,,,,,,,,,,,,,,
90 Miles,2001-01-01,0,0,1,5.0,75,439723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inside The Osmonds,2001-02-05,0,0,1,8.0,100,434774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Making of Silent Hill 2,2001-11-23,0,0,1,8.0,32,432910,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nails [Creation Science Evangelism],2001-01-01,0,0,1,10.0,38,430841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Trouble with Lou,2001-01-21,300000,0,1,6.0,74,430643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Encyclopaedia Cinematographica,2001-01-01,0,0,1,7.0,6,425321,,,,,,,,,,,,,,,,,,,
Synapse,2001-09-29,0,0,1,6.0,11,419380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scandal: The Big Turn On,2001-04-17,0,0,1,1.0,80,416716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scrotal Vengeance,2001-10-30,0,0,1,7.0,0,416504,,,,,,,,,,,,,,,,,,,
Nikita Blues,2001-02-01,0,0,1,5.0,85,415611,,,,,,,,,,,,,,,,,,,
Radio Umanak,2001-01-01,0,0,1,8.0,7,414395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oasis: 10 Years of Noise and Confusion,2001-10-10,0,0,1,10.0,94,414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outlaw Prophet,2001-06-01,0,0,1,4.0,0,410687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Blue Remains,2001-07-20,0,0,1,5.0,77,410145,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
still/here,2001-07-28,0,0,1,9.0,60,408492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eric Clapton Live at Budokan, Tokyo",2001-04-12,0,0,1,10.0,120,405584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The New Romantics: A Fine Romance,2001-05-08,0,0,1,6.0,45,404808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inteqam,2001-06-30,0,0,1,6.0,138,404391,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Vampire Combat,2001-01-01,0,0,1,4.0,91,403866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christy Moore - Uncovered,2001-11-30,0,0,1,7.0,104,401485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Concert For Clorophyl,2001-06-02,0,0,1,7.0,8,400492,,,,,,,,,,,,,,,,,,,
Caught Between Worlds,2001-01-18,0,0,1,1.0,50,399445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Megadeth: Behind the Music,2001-10-16,0,0,1,10.0,0,394902,,,,,,,,,,,,,,,,,,,
Sleepwalkers Who Kill,2001-01-01,0,0,1,4.0,47,394621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aki Kaurismäki,2001-04-22,0,0,1,6.0,53,393971,,,,,,,,,,,,,,,,,,,
Tripod Tells the Tale of the Adventures of Tosswinkle the Pirate (Not Very Well),2001-05-16,0,0,1,9.0,71,393195,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ken and Rosa,2001-10-25,0,0,1,7.0,49,391932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Purpose of DNA,2001-06-13,0,0,1,3.0,120,389875,,,,,,,,,,,,,,,,,,,
The Sweetest Mango,2001-01-01,0,0,1,7.0,101,389209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
